DX1,DY1,DX2,DY2,DX3,DY3,DX4,DY4,N° image
0,0,-1.21873695989608E-05,-4.44150963035897E-05,6.50792999389316E-06,-5.03255784126046E-07,0,0,512
0,0,-9.94006658325604E-06,-2.39467015980376E-05,3.11649590217613E-06,-9.39399459693341E-06,0,0,513
0,0,-1.36853590788242E-05,-3.55571924000557E-05,3.23964740385779E-06,-5.69162411801942E-06,0,0,514
0,0,-8.77864939259203E-06,-2.36692930318626E-05,2.16076064095133E-06,-8.78759665678755E-06,0,0,515
0,0,-1.24677337427839E-05,-4.46467683698446E-05,1.52000494030642E-06,-6.48242283489831E-07,0,0,516
0,0,-1.31002105698106E-05,-3.8397221686586E-05,6.67059501605585E-06,-7.03652920821073E-07,0,0,517
0,0,-9.00653731746849E-06,-2.28146336155617E-05,1.64929734437136E-06,-7.16075069418618E-06,0,0,518
0,0,-1.01451900180897E-05,-2.3882154628244E-05,3.05700306535358E-06,-5.24939140067438E-06,0,0,519
0,0,-1.43487263044889E-05,-3.91876314607808E-05,2.70163024404955E-06,-4.97837803203257E-06,0,0,520
0,0,-1.19814268965713E-05,-4.38421226879848E-05,1.70396361852479E-05,8.70690582629526E-07,0,0,521
0,0,-1.2626544336872E-05,-3.53033618013966E-05,8.3683742700258E-06,8.31503135181089E-07,0,0,522
0,0,-9.74727414650181E-06,-2.30901486706262E-05,2.57446135045269E-06,-5.50468538706769E-06,0,0,523
0,0,-9.02508457569759E-06,-2.18993256969705E-05,2.68229649702477E-06,-7.49012157775433E-06,0,0,524
0,0,-1.33616318825979E-05,-4.2016902622227E-05,3.72932096798499E-06,-1.42132899154422E-06,0,0,525
0,0,-1.3023624158727E-05,-3.35421698851018E-05,4.27866845261029E-06,-3.66747412062097E-06,0,0,526
0,0,-8.80298870844107E-06,-2.17373140354451E-05,2.18705166046819E-06,-7.30583684844919E-06,0,0,527
0,0,-1.18574361401582E-05,-4.36348442511809E-05,2.46883091448203E-05,2.21816683646637E-06,0,0,528
0,0,-8.45968501093665E-06,-2.17409440727929E-05,1.97772761369987E-06,-1.25603678019895E-05,0,0,529
0,0,-1.07691806172261E-05,-2.62213707610921E-05,1.57896802016225E-06,-1.35756030727921E-05,0,0,530
0,0,-1.31440929176859E-05,-4.23449912651463E-05,4.59088001570497E-06,-1.15581707092451E-06,0,0,531
0,0,-6.73963323244762E-06,-2.02532212110036E-05,1.69591856324967E-06,-1.30085996729048E-05,0,0,532
0,0,-6.33620299472711E-06,-2.40646315160718E-05,3.94224706503141E-06,-1.88929522177167E-05,0,0,533
0,0,-1.20562822271128E-05,-4.46169101608487E-05,6.54431852511919E-06,-4.18005871913332E-07,0,0,534
0,0,-1.2435432521289E-05,-4.38897185518937E-05,6.66410540764025E-06,-6.1067121170866E-07,0,0,535
0,0,-1.16455445869166E-05,-4.49112756640139E-05,-6.74832517592371E-06,7.04668393746962E-07,0,0,536
0,0,-9.41456273076436E-06,-2.26375651350624E-05,2.10239322619115E-06,-5.9018671155945E-06,0,0,537
0,0,-7.29913091315797E-06,-2.02089269138765E-05,1.8792281329727E-06,-1.19714165309481E-05,0,0,538
0,0,-1.26904466997703E-05,-4.4700411711895E-05,7.33544902397247E-07,-4.5597523106925E-07,0,0,539
0,0,-1.20934021197722E-05,-4.48306785892498E-05,2.2940201727032E-06,-4.72707197601569E-07,0,0,540
0,0,-6.11393168560309E-06,-2.09681218204987E-05,1.55771470973205E-06,-1.54538430782701E-05,0,0,541
0,0,-1.1795964822543E-05,-4.47440800563676E-05,1.87899262566246E-05,5.29779445386114E-07,0,0,542
0,0,-8.78716048944111E-06,-2.35467695348166E-05,2.07469149346475E-06,-8.62959448859849E-06,0,0,543
0,0,-1.27452118949476E-05,-4.46044766542651E-05,7.83839069565458E-07,-6.11360363065009E-07,0,0,544
0,0,-1.29073386831105E-05,-3.20067113260946E-05,3.31788991834479E-06,-7.50008637516236E-06,0,0,545
0,0,-6.40073583369896E-06,-2.26710119427521E-05,2.94210353357464E-06,-1.64768049474348E-05,0,0,546
0,0,-1.16180079507015E-05,-2.79021194158894E-05,4.91856665783024E-07,-1.09366066462002E-06,0,0,547
0,0,-8.73445641512907E-06,-2.45425902315014E-05,2.9473196703113E-06,-9.89234237772536E-06,0,0,548
0,0,-6.41098002418294E-06,-2.17436473157133E-05,2.31580895375188E-06,-1.52327056644822E-05,0,0,549
0,0,-9.62895157824772E-06,-2.43593056392735E-05,1.25370743634839E-06,-6.4620923792101E-06,0,0,550
0,0,-6.63958388103752E-06,-2.05375446980162E-05,-1.41510925845387E-07,-1.66798639756089E-05,0,0,551
0,0,-1.29196203166631E-05,-3.60657532885219E-05,6.72588348045009E-06,-4.05568768827107E-07,0,0,552
0,0,-9.2618296937275E-06,-2.37121030844688E-05,1.52570608746477E-06,-7.11891659525041E-06,0,0,553
0,0,-6.30345220198431E-06,-2.35974208549468E-05,3.52579407358937E-06,-1.82368635453704E-05,0,0,554
0,0,-1.24334851501882E-05,-4.37569465201283E-05,7.33728727322073E-06,-5.42394782772593E-07,0,0,555
0,0,-1.29815473708971E-05,-3.42927825366361E-05,4.95125865053926E-06,-1.99177708682876E-06,0,0,556
0,0,-1.1450511085877E-05,-2.73873870535854E-05,4.01026351428395E-06,-4.43285516751038E-06,0,0,557
0,0,-7.45854357947884E-06,-2.23180972360694E-05,2.72770271793904E-06,-1.20992311440185E-05,0,0,558
0,0,-1.26600449774361E-05,-3.52954501289368E-05,8.05998280503672E-06,6.48927528079013E-07,0,0,559
0,0,-7.94726972055032E-06,-2.33754037498132E-05,3.11896967755909E-06,-1.15099759478461E-05,0,0,560
0,0,-1.22665380741356E-05,-3.04787857088785E-05,4.49645510735234E-06,-2.26212354812788E-06,0,0,561
0,0,-8.03628008083985E-06,-2.13752398804812E-05,2.04295634049252E-06,-9.25463544366501E-06,0,0,562
0,0,-1.19400018629318E-05,-3.42815781262836E-05,1.5190271550105E-05,5.03957288220512E-06,0,0,563
0,0,-7.10541799097654E-06,-2.33606153198226E-05,3.77290416008987E-06,-1.4764079166875E-05,0,0,564
0,0,-1.18933481510246E-05,-4.49750924913357E-05,1.12885767779952E-07,-3.9008626677507E-08,0,0,565
0,0,-1.12978391004062E-05,-4.47648291939612E-05,-3.64140750910382E-06,9.99662820578052E-07,0,0,566
0,0,-1.17525387304429E-05,-4.49621536205009E-05,1.94176449599477E-05,1.72402006985818E-07,0,0,567
0,0,-7.80794476651264E-06,-2.30195869178685E-05,2.97256270835508E-06,-1.16149196824079E-05,0,0,568
0,0,-5.8560619401447E-06,-2.02278491574713E-05,-1.32696993497615E-07,-1.68678483584002E-05,0,0,569
0,0,-1.22918033436837E-05,-3.88705217275886E-05,1.56337389392222E-05,2.54403858129558E-06,0,0,570
0,0,-1.08834736487404E-05,-2.79312569339099E-05,5.10437928477615E-07,-5.51120370341169E-06,0,0,571
0,0,-1.2366699813169E-05,-4.48291157190844E-05,5.54497433384381E-07,-4.02903900333958E-07,0,0,572
0,0,-7.77790065437637E-06,-2.29746001824829E-05,2.96642919842411E-06,-1.16745042391129E-05,0,0,573
0,0,-6.25473491980134E-06,-2.28485026402438E-05,2.90753105559265E-06,-1.72573593495965E-05,0,0,574
0,0,-7.97433309529183E-06,-2.11205409857219E-05,2.06859651293136E-06,-9.33722157471419E-06,0,0,575
0,0,-8.92053401912142E-06,-2.21056663103819E-05,1.93105948779346E-06,-6.98296503724033E-06,0,0,576
0,0,-1.30792078051171E-05,-3.42999502259559E-05,4.54867110903935E-06,-2.7775749489223E-06,0,0,577
0,0,-8.12654945241177E-06,-2.10884891417176E-05,2.11375675763189E-06,-8.92943147888922E-06,0,0,578
0,0,-1.3042922819721E-05,-4.05875489636647E-05,6.94998711008947E-06,-6.87071952437075E-07,0,0,579
0,0,-5.61230770161634E-06,-2.06682566007975E-05,3.92137204838655E-07,-1.69867216086972E-05,0,0,580
0,0,-1.16048915322338E-05,-2.78644853425904E-05,4.01819533349481E-06,-3.5255202441917E-06,0,0,581
0,0,-6.28736885180563E-06,-2.20438005771817E-05,-4.28007706621835E-06,-2.14691645970653E-05,0,0,582
0,0,-1.30786643006683E-05,-4.43496788118605E-05,1.0651006580098E-06,-7.96901306762242E-07,0,0,583
0,0,-1.23984082288557E-05,-3.70386472610624E-05,1.27133730541163E-05,2.2462695570961E-06,0,0,584
0,0,-7.90402419444943E-06,-4.2090346375683E-05,-1.28878620745543E-06,9.45254335786905E-07,0,0,585
0,0,-6.25757848728842E-06,-3.9796820372849E-05,-3.22839635250919E-06,-1.6398916834393E-06,0,0,586
0,0,-1.10990627996079E-05,-2.6552941040232E-05,3.62856424270484E-06,-7.70234665598898E-06,0,0,587
0,0,-6.20817157953837E-06,-2.00622814718594E-05,7.35319007699839E-07,-1.53304532508713E-05,0,0,588
0,0,-9.27333863623635E-06,-2.22789329902678E-05,2.5859482505015E-06,-6.62384616238171E-06,0,0,589
0,0,-1.08606100205874E-05,-4.43863084900506E-05,-5.05144435791522E-06,1.80722213467918E-06,0,0,590
0,0,-7.59116040075962E-06,-2.03813457688579E-05,2.08942992480191E-06,-1.10073368790616E-05,0,0,591
0,0,-1.16442834542944E-05,-2.79433877653585E-05,1.65152788399994E-06,-8.10236131015184E-07,0,0,592
0,0,-7.08228949754035E-06,-2.11488837837983E-05,-5.76118818619683E-07,-1.73979420174915E-05,0,0,593
0,0,-1.35322452314103E-05,-3.48630002499499E-05,3.35740358538255E-06,-5.78043908009413E-06,0,0,594
0,0,-1.36715234088793E-05,-4.30714087481359E-05,1.75487449362171E-06,-1.67638610285477E-06,0,0,595
0,0,-1.26050714886709E-05,-3.71138529237513E-05,1.03757161717661E-05,1.20608604995832E-06,0,0,596
0,0,-1.18779035684517E-05,-4.37750885204844E-05,2.27110312108941E-05,1.78621294507762E-06,0,0,597
0,0,-9.05939824387395E-06,-2.21949286632985E-05,2.00489028919092E-06,-6.65845194640771E-06,0,0,598
0,0,-9.44420472293452E-06,-2.26810371623397E-05,2.10861863949444E-06,-5.84047931628147E-06,0,0,599
0,0,-6.46235935007653E-06,-2.19850460901948E-05,2.50990634455748E-06,-1.53425301887529E-05,0,0,600
0,0,-1.03605215360603E-05,-2.47973863586864E-05,3.34255331536423E-06,-8.66609057972593E-06,0,0,601
0,0,-1.22505666045468E-05,-4.43069492951058E-05,6.4816844067636E-06,-5.39645217076244E-07,0,0,602
0,0,-7.59787965444831E-06,-2.37936156634099E-05,3.91693374508504E-06,-1.33925709894466E-05,0,0,603
0,0,-1.14421207135381E-05,-2.77567764570261E-05,2.61310202167574E-09,-1.66173185898766E-05,0,0,604
0,0,-1.33040632304357E-05,-4.14764463445946E-05,4.55312096758522E-06,-1.31242957563396E-06,0,0,605
0,0,-1.32110560473806E-05,-3.73163135732298E-05,5.57818104896524E-06,-1.27979133864064E-06,0,0,606
0,0,-6.53034165503603E-06,-2.46731664406979E-05,4.77040613547805E-06,-1.921312913739E-05,0,0,607
0,0,-5.91894567150301E-06,-2.17184135807603E-05,1.70779264929853E-06,-1.68855978840828E-05,0,0,608
0,0,-9.54662385870991E-06,-4.38960965949838E-05,-1.07006023114711E-06,6.65726094806623E-07,0,0,609
0,0,-6.10362546863303E-06,-3.94914679304503E-05,-7.84796814573367E-07,3.07764097898219E-07,0,0,610
0,0,-1.27326281102723E-05,-4.4635696669056E-05,7.48702425135178E-07,-5.67445346663493E-07,0,0,611
0,0,-6.10432058232299E-06,-2.15567139162219E-05,1.88902370825306E-06,-1.6078959661361E-05,0,0,612
0,0,-6.91908814094084E-06,-2.02161947916325E-05,1.08310805653527E-06,-1.43694971275791E-05,0,0,613
0,0,-6.47219914248207E-06,-2.1080103777292E-05,1.96506313827054E-06,-1.43167437050652E-05,0,0,614
0,0,-1.19871905790487E-05,-4.49359869053998E-05,8.80501033428687E-07,-2.82897695217621E-07,0,0,615
0,0,-1.12518455472472E-05,-2.68825499326141E-05,3.88134183950618E-06,-6.26387090520301E-06,0,0,616
0,0,-6.66484456757787E-06,-2.24463741047833E-05,2.94927569141973E-06,-1.51988602673676E-05,0,0,617
0,0,-8.18601237717203E-06,-2.16930393376914E-05,2.00939939967731E-06,-8.97796454678731E-06,0,0,618
0,0,-1.28628911918652E-05,-3.31840871429619E-05,4.63658792813811E-06,-2.70281911258972E-06,0,0,619
0,0,-1.1674883727795E-05,-4.49792695880686E-05,-7.37742109574433E-08,-7.76906060755272E-10,0,0,620
0,0,-1.15811084729489E-05,-2.77222847994586E-05,3.03754817667425E-06,-1.60879618738497E-06,0,0,621
0,0,-5.91819014929812E-06,-3.91813454790172E-05,-5.33811813630748E-07,7.51879279016706E-08,0,0,622
0,0,-1.26002994712231E-05,-4.2689414751492E-05,8.77162361226274E-06,-3.34355732000556E-07,0,0,623
0,0,-1.17889280809984E-05,-4.47406220507083E-05,2.03114771501422E-05,6.44187690393295E-07,0,0,624
0,0,-1.12148728469174E-05,-4.48580300588801E-05,-8.87551018626765E-07,4.99115733845948E-07,0,0,625
0,0,-1.2590647024018E-05,-4.17403971837246E-05,1.0528925975455E-05,1.41369152291106E-07,0,0,626
0,0,-1.29216678476668E-05,-3.65380939858531E-05,7.06841110791654E-06,-2.78626417514226E-07,0,0,627
0,0,-8.68889723336565E-06,-2.14790233544667E-05,2.67489493977051E-06,-8.83906799639457E-06,0,0,628
0,0,-6.31009802554641E-06,-2.03099651582284E-05,1.36508839617256E-06,-1.44452561948804E-05,0,0,629
0,0,-1.14731742114796E-05,-4.49582315455966E-05,-1.80639375363226E-07,1.30107760815959E-07,0,0,630
0,0,-8.68024755722893E-06,-4.30558831115956E-05,-1.31585788137981E-06,6.79155442587758E-07,0,0,631
0,0,-8.61040772012386E-06,-2.14982482218967E-05,2.62362882081546E-06,-9.92606946294731E-06,0,0,632
0,0,-1.35746919046656E-05,-3.57745358806601E-05,3.58164988355667E-06,-4.47726753112902E-06,0,0,633
0,0,-7.14530711357499E-06,-2.24455914439731E-05,2.96607353113036E-06,-1.34064269720736E-05,0,0,634
0,0,-1.24831831072717E-05,-4.31500255344575E-05,9.01571689295437E-06,-3.07321463155292E-07,0,0,635
0,0,-7.219544240987E-06,-2.07386730933915E-05,6.22130088898053E-07,-1.53908487037294E-05,0,0,636
0,0,-1.29018556349931E-05,-3.80816956375944E-05,8.12578479256434E-06,-2.38591315126856E-08,0,0,637
0,0,-6.83767436005675E-06,-2.38044286201945E-05,4.1962078257564E-06,-1.64960385641561E-05,0,0,638
0,0,-1.29793020696462E-05,-3.91573087804568E-05,7.73864242969505E-06,-3.30462547774833E-07,0,0,639
0,0,-6.60091601229679E-06,-2.00298506535881E-05,1.32444007412319E-06,-1.38786813277827E-05,0,0,640
0,0,-1.23788844590361E-05,-3.10657391368357E-05,4.64451902885087E-06,-1.90965520910583E-06,0,0,641
0,0,-1.33851676711199E-05,-4.35155331093259E-05,1.66482179530509E-06,-1.31780290739695E-06,0,0,642
0,0,-1.174991948251E-05,-4.49800341823585E-05,4.47134616572744E-06,-2.15591595555247E-08,0,0,643
0,0,-1.0612289807385E-05,-4.45294754583306E-05,-1.39525615198057E-06,9.50884952171847E-07,0,0,644
0,0,-1.18220637504209E-05,-2.86314688667437E-05,4.13236975812633E-06,-3.02461487859319E-06,0,0,645
0,0,-1.0408309048017E-05,-2.50876768808022E-05,7.82327758178118E-07,-4.24384097236152E-06,0,0,646
0,0,-7.76555338868596E-06,-2.05488344598229E-05,2.16642556957125E-06,-1.01936742324196E-05,0,0,647
0,0,-8.1260515167168E-06,-2.08303972415373E-05,2.32182828823093E-06,-9.38660879343529E-06,0,0,648
0,0,-6.00543854835691E-06,-3.93342452789897E-05,-1.14094844123197E-06,-4.57676418383134E-08,0,0,649
0,0,-1.38990088480868E-05,-3.86420790625233E-05,3.1391466042188E-06,-3.470284844598E-06,0,0,650
0,0,-1.19844968774264E-05,-4.46168083621991E-05,8.45281203260798E-06,-2.61445769976959E-07,0,0,651
0,0,-7.91316100292738E-06,-4.20933321105147E-05,-1.27658109523494E-06,9.90083619389741E-07,0,0,652
0,0,-1.41684854912049E-05,-3.70103444254539E-05,2.76877484184708E-06,-6.6323378793451E-06,0,0,653
0,0,-7.65465565414381E-06,-2.29088906435415E-05,3.02919077432271E-06,-1.2057896417342E-05,0,0,654
0,0,-1.06633476539277E-05,-2.5130467490154E-05,3.51049121908772E-06,-4.93212017500767E-06,0,0,655
0,0,-1.25192020008432E-05,-3.35034221359496E-05,6.95406263041339E-06,6.14856723940424E-07,0,0,656
0,0,-1.17915840062388E-05,-0.0000448688640021999,1.33331495855512E-05,9.98914383492584E-08,0,0,657
0,0,-6.54915944063791E-06,-2.2585172418365E-05,2.99441135821558E-06,-1.58135695985335E-05,0,0,658
0,0,-8.36337691073914E-06,-4.23779209342728E-05,-1.74107552488187E-06,1.94355749988923E-06,0,0,659
0,0,-1.3045659212791E-05,-3.32153384423518E-05,3.96690812297486E-06,-4.77633855438203E-06,0,0,660
0,0,-5.84129506961433E-06,-2.02504520579128E-05,-2.45923942159564E-07,-1.70210307289661E-05,0,0,661
0,0,-1.07407732207425E-05,-4.44117471733621E-05,-3.49072425481979E-06,1.53039609340338E-06,0,0,662
0,0,-1.31838234996105E-05,-3.24458391492868E-05,2.54218680620433E-06,-9.72735713967171E-06,0,0,663
0,0,-1.37904707852121E-05,-4.29381102249846E-05,1.82748635825628E-06,-1.84620681835112E-06,0,0,664
0,0,-1.16425804535928E-05,-4.4965833430046E-05,-9.49652831448665E-07,2.1213374670863E-07,0,0,665
0,0,-1.30584352450761E-05,-4.29811689289718E-05,4.07124416038044E-06,-1.12385186534379E-06,0,0,666
0,0,-1.17445073965134E-05,-4.49803826275827E-05,-2.65131614640016E-07,2.08091549686041E-08,0,0,667
0,0,-1.30835153967042E-05,-3.36681367423543E-05,4.14265203485447E-06,-4.02617552385095E-06,0,0,668
0,0,-6.47202515656892E-06,-2.34320895355206E-05,3.60563626116229E-06,-1.73459853557313E-05,0,0,669
0,0,-1.17973615105269E-05,-2.85904588902467E-05,2.30799771801429E-06,-9.07674163635986E-08,0,0,670
0,0,-1.28316915607801E-05,-3.15710516701637E-05,3.02856121503829E-06,-8.59003461798697E-06,0,0,671
0,0,-1.30636148505541E-05,-3.33371743396916E-05,3.98955398110895E-06,-4.64669510356241E-06,0,0,672
0,0,-1.34300557021305E-05,-3.51277307100052E-05,3.76162199750988E-06,-4.38247228592745E-06,0,0,673
0,0,-1.40765523088035E-05,-3.89544705056722E-05,2.8449578423835E-06,-4.01924535516801E-06,0,0,674
0,0,-1.36418656753947E-05,-4.2959214564017E-05,1.84046131910024E-06,-1.67151769284316E-06,0,0,675
0,0,-6.97325603196868E-06,-2.36805314262911E-05,4.09999370408013E-06,-1.5757965016959E-05,0,0,676
0,0,-1.02919098565706E-05,-4.44771733679265E-05,-8.08387207085834E-07,4.39908515418925E-07,0,0,677
0,0,-1.25414639735947E-05,-3.23249927892145E-05,5.23640472155798E-06,-8.80775625564619E-07,0,0,678
0,0,-1.17827576792155E-05,-4.48760623269276E-05,1.47520611465645E-05,1.66389265202977E-07,0,0,679
0,0,-6.78906643784382E-06,-2.00434932139495E-05,1.35552665050346E-06,-1.36962201631212E-05,0,0,680
0,0,-1.28345514970318E-05,-3.72196239726401E-05,8.24569589358363E-06,2.02025581745215E-07,0,0,681
0,0,-1.08651329181789E-05,-2.58827666250314E-05,7.74821286116169E-07,-3.10086188687617E-06,0,0,682
0,0,-1.32970416367656E-05,-4.00439575240247E-05,5.35193861422466E-06,-1.23424413309118E-06,0,0,683
0,0,-6.24298114975911E-06,-2.00977750327878E-05,1.0047473507049E-06,-1.49000309879084E-05,0,0,684
0,0,-5.7613981282914E-06,-2.17258435059871E-05,1.42092788648215E-06,-1.74003595854057E-05,0,0,685
0,0,-1.18157988784281E-05,-4.4913375013697E-05,6.6084192869863E-06,-1.82317213157828E-07,0,0,686
0,0,-6.46449589554528E-06,-2.35279118978216E-05,3.67706173973242E-06,-1.75252658578094E-05,0,0,687
0,0,-1.14906987401595E-05,-2.77442188383348E-05,2.18108473444814E-06,-1.19737823874855E-05,0,0,688
0,0,-1.42213203590496E-05,-3.7613278976431E-05,2.77758995012526E-06,-6.07798581739329E-06,0,0,689
0,0,-7.06303956065816E-06,-4.10783793840298E-05,-2.48007120236105E-06,-6.29145557195843E-07,0,0,690
0,0,-7.18680709737033E-06,-2.07870072616165E-05,2.04547497541386E-06,-1.16538345147106E-05,0,0,691
0,0,-1.18802993935713E-05,-4.49709887456826E-05,2.8225090966478E-07,-1.28174963110767E-07,0,0,692
0,0,-8.20320687529964E-06,-2.22804890213165E-05,2.12866970429166E-06,-9.41225229065504E-06,0,0,693
0,0,-1.29426361434209E-05,-3.62465457553289E-05,6.70016925694868E-06,-4.54340978168857E-07,0,0,694
0,0,-1.33487785946838E-05,-3.5787188629347E-05,4.28585582139698E-06,-2.89391025295971E-06,0,0,695
0,0,-1.14167974720727E-05,-2.71620298922772E-05,1.78642119140777E-06,-1.57256028929548E-06,0,0,696
0,0,-1.3904688120082E-05,-3.6522531698522E-05,3.03716837460099E-06,-5.68095860946151E-06,0,0,697
0,0,-1.20197724964346E-05,-4.4941727742461E-05,5.00684845509064E-07,-2.44318438845512E-07,0,0,698
0,0,-1.14338730013154E-05,-4.49542187222744E-05,-2.08075935865587E-07,1.07276886809839E-07,0,0,699
0,0,-9.19811355619757E-06,-4.2877646982271E-05,-3.92532291437741E-06,2.87593008538076E-06,0,0,700
0,0,-1.10509264911253E-05,-4.43963486269451E-05,-7.78085136152109E-06,2.14982168509104E-06,0,0,701
0,0,-9.78546861930852E-06,-2.32734888144231E-05,3.22882261172112E-06,-7.00636222405507E-06,0,0,702
0,0,-6.97383254794955E-06,-2.09910033227857E-05,-4.69785603934496E-07,-1.72231915439137E-05,0,0,703
0,0,-5.62702374782948E-06,-2.06820175332952E-05,-1.70725883398555E-06,-1.88076076531429E-05,0,0,704
0,0,-1.1848596661935E-05,-2.87672873759676E-05,3.76546390406516E-06,-1.51979924555162E-06,0,0,705
0,0,-1.2961271961452E-05,-3.20268263243505E-05,3.05166440725328E-06,-8.32863622472173E-06,0,0,706
0,0,-1.17822450770909E-05,-4.05055193811218E-05,2.91495603810896E-05,5.80998825818155E-06,0,0,707
0,0,-6.26863728611688E-06,-2.01909905278891E-05,1.19808136012358E-06,-1.4645815714679E-05,0,0,708
0,0,-9.36690858132599E-06,-2.46478888815509E-05,1.79372010932754E-06,-7.70334763174785E-06,0,0,709
0,0,-9.59990465712573E-06,-4.40213245514284E-05,-1.37654211983011E-06,1.09883360411925E-07,0,0,710
0,0,-1.19366881924027E-05,-4.32126680005555E-05,2.19112430516299E-05,2.03973012315121E-06,0,0,711
0,0,-7.77479265762559E-06,-2.38743363072372E-05,3.81476517409799E-06,-1.27932299004848E-05,0,0,712
0,0,-9.59981417736742E-06,-4.4035765083187E-05,-1.49361826345859E-06,-3.66176602948978E-08,0,0,713
0,0,-9.32466161150525E-06,-2.23778043780777E-05,2.4730828414439E-06,-6.35534598542744E-06,0,0,714
0,0,-6.93459155546557E-06,-2.35679227549978E-05,3.98590493917057E-06,-1.57448759108892E-05,0,0,715
0,0,-1.37464078523222E-05,-3.78737479041821E-05,3.49589145306392E-06,-3.30036036245015E-06,0,0,716
0,0,-1.3398398097427E-05,-4.14711386171376E-05,4.0360867632696E-06,-1.46655409032417E-06,0,0,717
0,0,-1.26768705658593E-05,-3.62283408661292E-05,8.87457740273582E-06,7.88199955101495E-07,0,0,718
0,0,-1.37774065205772E-05,-3.95778608430629E-05,3.30608019051224E-06,-2.57246944324329E-06,0,0,719
0,0,-1.28162498425345E-05,-3.52591430288456E-05,6.76569623147035E-06,-2.00443212809481E-07,0,0,720
0,0,-9.04701379300897E-06,-2.22481221770119E-05,1.92733389987853E-06,-6.68835321278055E-06,0,0,721
0,0,-7.71269593181974E-06,-2.31932147988022E-05,3.21763483044504E-06,-1.21802148694376E-05,0,0,722
0,0,-1.22479865781585E-05,-3.27703361738661E-05,8.23888579776705E-06,2.07747244308663E-06,0,0,723
0,0,-9.73564555077662E-06,-2.36726739289128E-05,2.82439316785646E-06,-1.04431199726861E-05,0,0,724
0,0,-5.82250112446244E-06,-2.02890511196292E-05,4.15658223177697E-07,-1.63275600928559E-05,0,0,725
0,0,-1.1430255035744E-05,-2.7205660301151E-05,3.02982899772491E-06,-2.05875876573537E-06,0,0,726
0,0,-1.34155168126691E-05,-3.5895305290243E-05,4.09375408575968E-06,-3.2104289667149E-06,0,0,727
0,0,-7.6456175887443E-06,-2.10568163476164E-05,2.08484895604518E-06,-1.03128886997296E-05,0,0,728
0,0,-9.23366758431432E-06,-2.3728124710694E-05,1.56182917410166E-06,-7.23444601192296E-06,0,0,729
0,0,-1.1028017255788E-05,-2.60555477508151E-05,1.58537282440749E-06,-2.50352729862796E-06,0,0,730
0,0,-1.32649075502738E-05,-4.34120411191099E-05,2.16301197512747E-06,-1.26627002982688E-06,0,0,731
0,0,-5.7650996030449E-06,-2.14400412135071E-05,1.271811451593E-06,-1.70694084475539E-05,0,0,732
0,0,-6.73789785201973E-06,-2.00346816981817E-05,1.30679463374585E-06,-1.38342233432999E-05,0,0,733
0,0,-9.64809857370608E-06,-4.39273695930811E-05,-1.07403076881085E-06,8.98833678737424E-07,0,0,734
0,0,-1.12740368663636E-05,-2.69057746935272E-05,3.94124996759412E-06,-5.57006494205149E-06,0,0,735
0,0,-1.08644376274671E-05,-2.57940693125051E-05,9.89731147979525E-07,-2.99309677488919E-06,0,0,736
0,0,-1.19988237945893E-05,-4.45329212311329E-05,9.37447548106196E-06,-2.00068577699371E-07,0,0,737
0,0,-9.5698770055024E-06,-4.39184005451749E-05,-1.06493881870834E-06,6.51288991813985E-07,0,0,738
0,0,-6.60749837190675E-06,-2.30555506973104E-05,3.40429183383582E-06,-1.62626700508622E-05,0,0,739
0,0,-1.19190768960686E-05,-4.31588946549489E-05,2.28744686711592E-05,2.25758484043606E-06,0,0,740
0,0,-8.86620687686397E-06,-2.16871174056576E-05,2.50487143487004E-06,-7.53636548885764E-06,0,0,741
0,0,-1.28329370402535E-05,-3.22575665758995E-05,3.99944533648486E-06,-5.08099406759194E-06,0,0,742
0,0,-1.38685125454795E-05,-4.31005679197195E-05,1.9359456795569E-06,-1.83978272431077E-06,0,0,743
0,0,-6.72712391393101E-06,-2.2714285616829E-05,3.1816150069145E-06,-1.53271205148122E-05,0,0,744
0,0,-6.26625094603437E-06,-2.05275899443773E-05,-7.23835659906774E-07,-1.75455077058092E-05,0,0,745
0,0,-6.83667921767047E-06,-2.00505438320602E-05,1.41965547193614E-06,-1.35153419593952E-05,0,0,746
0,0,-7.58322536079675E-06,-4.17248381550057E-05,-1.45761588702923E-06,5.91529093318045E-07,0,0,747
0,0,-7.48127068773156E-06,-2.03251522336863E-05,1.95502180036129E-06,-1.18075593915276E-05,0,0,748
0,0,-1.17391137418985E-05,-2.83202804264235E-05,1.32718680139273E-06,-2.27012443053581E-07,0,0,749
0,0,-9.59831556565975E-06,-2.28825225290209E-05,3.0869640076308E-06,-6.99282721377311E-06,0,0,750
0,0,-1.25966695624386E-05,-4.44208402624813E-05,2.22709306439521E-06,-7.93070552688403E-07,0,0,751
0,0,-1.17508143609876E-05,-4.49797745161831E-05,3.39455963420531E-06,-3.12706301449961E-08,0,0,752
0,0,-1.03275377828047E-05,-4.42526622874249E-05,-2.09342168300587E-06,1.36582903284584E-06,0,0,753
0,0,-1.30358423282516E-05,-3.39643216359421E-05,4.50610897405442E-06,-2.94160154283854E-06,0,0,754
0,0,-1.18750336975758E-05,-4.49743287286861E-05,1.29985765752483E-07,-8.80101429163459E-08,0,0,755
0,0,-1.30953081522733E-05,-3.48700286682189E-05,4.83400199017568E-06,-2.16411705388777E-06,0,0,756
